===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
21,,21,2019-06-11 10:30:00,76.4291667003556,77.47059365009548,76.30380975270171,77.45130796584102,29937300.0,0.0,TestStrategy,21,737221.4375,Broker,21,1000000.0,1000000.0,BuySell,21,,,Trades - Net Profit/Loss,21,,,DrawDown,21,0.0,0.0
22,,22,2019-06-11 11:30:00,77.47059365009548,78.20344965176429,77.37416522882326,78.10702123049208,24726800.0,0.0,TestStrategy,22,737221.4791666666,Broker,22,1000000.0,1000000.0,BuySell,22,,,Trades - Net Profit/Loss,22,,,DrawDown,22,0.0,0.0
23,,23,2019-06-11 14:00:00,78.14559259900096,78.27094954665485,77.86595017731156,78.26130670452761,15016800.0,0.0,TestStrategy,23,737221.5833333334,Broker,23,1000000.0,1000000.0,BuySell,23,,,Trades - Net Profit/Loss,23,,,DrawDown,23,0.0,0.0
24,,24,2019-06-11 15:00:00,78.27094954665485,78.974877021942,78.27094954665485,78.78202017939758,24450900.0,0.0,TestStrategy,24,737221.625,Broker,24,1000000.0,1000000.0,BuySell,24,,,Trades - Net Profit/Loss,24,,,DrawDown,24,0.0,0.0
25,,25,2019-06-12 10:30:00,78.20344965176429,78.47344923132648,77.71166470327603,77.94309291432933,21227600.0,0.0,TestStrategy,25,737222.4375,Broker,25,1000000.0,1000000.0,BuySell,25,,,Trades - Net Profit/Loss,25,,,DrawDown,25,0.0,0.0
26,,26,2019-06-12 11:30:00,77.94309291432933,77.99130712496542,77.47059365009548,77.72130754540322,10879000.0,0.0,TestStrategy,26,737222.4791666666,Broker,26,1000000.0,1000000.0,BuySell,26,,,Trades - Net Profit/Loss,26,,,DrawDown,26,0.0,0.0
27,,27,2019-06-12 14:00:00,77.68273617689435,78.10702123049208,77.59595059774936,77.83702165092988,7492600.0,0.0,TestStrategy,27,737222.5833333334,Broker,27,1000000.0,1000000.0,BuySell,27,,,Trades - Net Profit/Loss,27,,,DrawDown,27,0.0,0.0
28,,28,2019-06-12 15:00:00,77.91416438794765,78.08773554623765,77.64416480838545,77.64416480838545,8196100.0,0.0,TestStrategy,28,737222.625,Broker,28,1000000.0,1000000.0,BuySell,28,,,Trades - Net Profit/Loss,28,,,DrawDown,28,0.0,0.0
29,,29,2019-06-13 10:30:00,77.91416438794765,78.10702123049208,76.94988017522553,77.18130838627884,16918600.0,0.0,TestStrategy,29,737223.4375,Broker,29,1000000.0,1000000.0,BuySell,29,,,Trades - Net Profit/Loss,29,,,DrawDown,29,0.0,0.0
30,,30,2019-06-13 11:30:00,77.19095122840606,78.03952133560153,77.04630859649775,78.03952133560153,9604000.0,0.0,TestStrategy,30,737223.4791666666,Broker,30,1000000.0,1000000.0,BuySell,30,,,Trades - Net Profit/Loss,30,,,DrawDown,30,0.0,0.0
31,,31,2019-06-13 14:00:00,78.03952133560153,78.03952133560153,77.3452367024416,77.59595059774936,12008000.0,0.0,TestStrategy,31,737223.5833333334,Broker,31,765822.9063521937,998610.7581454418,BuySell,31,76.18505815190497,,Trades - Net Profit/Loss,31,,,DrawDown,31,0.13892418545582333,0.13892418545582333
32,,32,2019-06-13 15:00:00,77.59595059774936,77.88523586156599,77.56702207136769,77.61523628200379,7615000.0,0.0,TestStrategy,32,737223.625,Broker,32,765822.9063521937,998668.615198205,BuySell,32,,,Trades - Net Profit/Loss,32,,,DrawDown,32,0.13313848017950078,0.13892418545582333
33,,33,2019-06-14 10:30:00,77.63452196625825,78.13594975687376,77.37416522882326,77.68273617689435,14530200.0,0.0,TestStrategy,33,737224.4375,Broker,33,765822.9063521937,998871.1148828767,BuySell,33,,,Trades - Net Profit/Loss,33,,,DrawDown,33,0.11288851171232527,0.13892418545582333
34,,34,2019-06-14 11:30:00,77.67309333476713,77.86595017731156,77.41273659733216,77.57666491349492,4513200.0,0.0,TestStrategy,34,737224.4791666666,Broker,34,765822.9063521937,998552.9010926784,BuySell,34,,,Trades - Net Profit/Loss,34,,,DrawDown,34,0.1447098907321575,0.1447098907321575
35,,35,2019-06-14 14:00:00,77.56702207136769,77.56702207136769,77.04630859649775,77.0655942807522,8729500.0,0.0,TestStrategy,35,737224.5833333334,Broker,35,765822.9063521937,997019.6891944503,BuySell,35,,,Trades - Net Profit/Loss,35,,,DrawDown,35,0.29803108055497285,0.29803108055497285
36,,36,2019-06-14 15:00:00,77.05595143862497,77.18130838627884,76.83416606969888,76.90166596458944,13100400.0,0.0,TestStrategy,36,737224.625,Broker,36,765822.9063521937,996527.904245962,BuySell,36,,,Trades - Net Profit/Loss,36,,,DrawDown,36,0.34720957540379604,0.34720957540379604
37,,37,2019-06-17 10:30:00,76.94988017522553,77.76952175603934,76.94988017522553,77.31630817605995,15221600.0,0.0,TestStrategy,37,737227.4375,Broker,37,765822.9063521937,997771.8308803735,BuySell,37,,,Trades - Net Profit/Loss,37,,,DrawDown,37,0.22281691196265166,0.34720957540379604
38,,38,2019-06-17 11:30:00,77.31630817605995,77.39345091307771,76.67988059566333,76.69916627991779,7277200.0,0.0,TestStrategy,38,737227.4791666666,Broker,38,765822.9063521937,995920.405191947,BuySell,38,,,Trades - Net Profit/Loss,38,,,DrawDown,38,0.40795948080529926,0.40795948080529926
39,,39,2019-06-17 14:00:00,76.69916627991779,77.4320222815866,76.67023775353613,77.4320222815866,6191200.0,0.0,TestStrategy,39,737227.5833333334,Broker,39,765822.9063521937,998118.9731969535,BuySell,39,,,Trades - Net Profit/Loss,39,,,DrawDown,39,0.1881026803046465,0.40795948080529926
40,,40,2019-06-17 15:00:00,77.45130796584102,77.61523628200379,76.85345175395332,77.0655942807522,7698200.0,0.0,TestStrategy,40,737227.625,Broker,40,765822.9063521937,997019.6891944503,BuySell,40,,,Trades - Net Profit/Loss,40,,,DrawDown,40,0.29803108055497285,0.40795948080529926
41,,41,2019-06-18 10:30:00,77.25845112329661,77.74059322965768,77.0270229122433,77.58630775562213,14488100.0,0.0,TestStrategy,41,737228.4375,Broker,41,765822.9063521937,998581.82961906,BuySell,41,,,Trades - Net Profit/Loss,41,,,DrawDown,41,0.14181703809399623,0.40795948080529926
42,,42,2019-06-18 11:30:00,77.58630775562213,78.03952133560153,77.4320222815866,77.85630733518433,11225200.0,0.0,TestStrategy,42,737228.4791666666,Broker,42,765822.9063521937,999391.8283577466,BuySell,42,,,Trades - Net Profit/Loss,42,,,DrawDown,42,0.06081716422534082,0.40795948080529926
43,,43,2019-06-18 14:00:00,77.85630733518433,77.92380723007489,77.59595059774936,77.84666449305712,6472500.0,0.0,TestStrategy,43,737228.5833333334,Broker,43,765822.9063521937,999362.8998313651,BuySell,43,,,Trades - Net Profit/Loss,43,,,DrawDown,43,0.06371001686349045,0.40795948080529926
44,,44,2019-06-18 15:00:00,77.83702165092988,78.28059238878207,77.67309333476713,78.07809270411042,14221600.0,0.0,TestStrategy,44,737228.625,Broker,44,765822.9063521937,1000057.184464525,BuySell,44,,,Trades - Net Profit/Loss,44,,,DrawDown,44,0.0,0.40795948080529926
45,,45,2019-06-19 10:30:00,81.00951671078568,81.53023018565563,80.5177317622974,80.86487407887736,67900800.0,0.0,TestStrategy,45,737229.4375,Broker,45,765822.9063521937,1008417.5285888258,BuySell,45,,,Trades - Net Profit/Loss,45,,,DrawDown,45,0.0,0.40795948080529926
46,,46,2019-06-19 11:30:00,80.8841597631318,80.99023102653123,80.53701744655184,80.90344544738625,12274700.0,0.0,TestStrategy,46,737229.4791666666,Broker,46,765822.9063521937,1008533.2426943524,BuySell,46,,,Trades - Net Profit/Loss,46,,,DrawDown,46,0.0,0.40795948080529926
47,,47,2019-06-19 14:00:00,80.90344544738625,81.24094492183899,80.79737418398682,80.90344544738625,15346100.0,0.0,TestStrategy,47,737229.5833333334,Broker,47,765822.9063521937,1008533.2426943524,BuySell,47,,,Trades - Net Profit/Loss,47,,,DrawDown,47,0.0,0.40795948080529926
48,,48,2019-06-19 15:00:00,80.89380260525903,80.95165965802235,80.5177317622974,80.55630313080628,16350000.0,0.0,TestStrategy,48,737229.625,Broker,48,765822.9063521937,1007491.8157446126,BuySell,48,,,Trades - Net Profit/Loss,48,,,DrawDown,48,0.10326153919900306,0.40795948080529926
49,,49,2019-06-20 10:30:00,80.9227311316407,83.67094113789875,80.9227311316407,83.58415555875376,53986200.0,0.0,TestStrategy,49,737230.4375,Broker,49,765822.9063521937,1016575.373028455,BuySell,49,,,Trades - Net Profit/Loss,49,,,DrawDown,49,0.0,0.40795948080529926
50,,50,2019-06-20 11:30:00,83.59379840088098,84.85701071954696,83.333441663446,84.24951166553203,35672600.0,0.0,TestStrategy,50,737230.4791666666,Broker,50,765822.9063521937,1018571.4413487897,BuySell,50,,,Trades - Net Profit/Loss,50,,,DrawDown,50,0.0,0.40795948080529926
51,,51,2019-06-20 14:00:00,84.24951166553203,84.79915366678362,83.66129829577153,84.41343998169478,27531100.0,0.0,TestStrategy,51,737230.5833333334,Broker,51,765822.9063521937,1019063.226297278,BuySell,51,,,Trades - Net Profit/Loss,51,,,DrawDown,51,0.0,0.40795948080529926
52,,52,2019-06-20 15:00:00,84.40379713956754,85.33915282590802,84.40379713956754,85.33915282590802,36131400.0,0.0,TestStrategy,52,737230.625,Broker,52,765822.9063521937,1021840.3648299177,BuySell,52,,,Trades - Net Profit/Loss,52,,,DrawDown,52,0.0,0.40795948080529926
53,,53,2019-06-21 10:30:00,84.80879650891085,85.36808135228969,84.13379756000535,84.68343956125696,39915500.0,0.0,TestStrategy,53,737231.4375,Broker,53,765822.9063521937,1019873.2250359645,BuySell,53,,,Trades - Net Profit/Loss,53,,,DrawDown,53,0.19250950164613867,0.40795948080529926
54,,54,2019-06-21 11:30:00,84.68343956125696,84.86665356167418,84.423082823822,84.6062968242392,12394000.0,0.0,TestStrategy,54,737231.4791666666,Broker,54,765822.9063521937,1019641.7968249113,BuySell,54,,,Trades - Net Profit/Loss,54,,,DrawDown,54,0.21515767831038426,0.40795948080529926
55,,55,2019-06-21 14:00:00,84.59665398211199,84.61593966636643,84.18201177064147,84.48093987658534,13264300.0,0.0,TestStrategy,55,737231.5833333334,Broker,55,765822.9063521937,1019265.7259819497,BuySell,55,,,Trades - Net Profit/Loss,55,,,DrawDown,55,0.25196096538978474,0.40795948080529926
56,,56,2019-06-21 15:00:00,84.509868402967,85.12701029910916,84.19165461276869,84.8280821931653,20232200.0,0.0,TestStrategy,56,737231.625,Broker,56,765822.9063521937,1020307.1529316895,BuySell,56,,,Trades - Net Profit/Loss,56,,,DrawDown,56,0.15004417040066256,0.40795948080529926
57,,57,2019-06-24 10:30:00,84.76058229827474,85.13665314123638,84.11451187575092,84.86665356167418,26159700.0,0.0,TestStrategy,57,737234.4375,Broker,57,765822.9063521937,1020422.8670372162,BuySell,57,,,Trades - Net Profit/Loss,57,,,DrawDown,57,0.13872008206853406,0.40795948080529926
58,,58,2019-06-24 11:30:00,84.86665356167418,85.3777241944169,84.63522535062087,84.81843935103807,14860000.0,0.0,TestStrategy,58,737234.4791666666,Broker,58,765822.9063521937,1020278.2244053079,BuySell,58,,,Trades - Net Profit/Loss,58,,,DrawDown,58,0.15287519248368897,0.40795948080529926
59,,59,2019-06-24 14:00:00,84.81843935103807,84.90522493018307,84.54843977147588,84.7412966140203,7509000.0,0.0,TestStrategy,59,737234.5833333334,Broker,59,765822.9063521937,1020046.7961942545,BuySell,59,,,Trades - Net Profit/Loss,59,,,DrawDown,59,0.17552336914794595,0.40795948080529926
60,,60,2019-06-24 15:00:00,84.73165377189308,85.05951040421859,84.66415387700253,85.05951040421859,10876500.0,0.0,TestStrategy,60,737234.625,Broker,60,765822.9063521937,1021001.4375648494,BuySell,60,,,Trades - Net Profit/Loss,60,,,DrawDown,60,0.08209964040791443,0.40795948080529926
61,,61,2019-06-25 10:30:00,84.95343914081916,85.03058187783694,83.98915492809704,84.20129745489591,31434400.0,0.0,TestStrategy,61,737235.4375,Broker,61,765822.9063521937,1018426.7987168814,BuySell,61,,,Trades - Net Profit/Loss,61,,,DrawDown,61,0.3340606057976992,0.40795948080529926
62,,62,2019-06-25 11:30:00,84.18201177064147,84.18201177064147,82.30165755583332,82.45594302986888,40310500.0,0.0,TestStrategy,62,737235.4791666666,Broker,62,765822.9063521937,1013190.7354418003,BuySell,62,,,Trades - Net Profit/Loss,62,,,DrawDown,62,0.8464756028263821,0.8464756028263821
63,,63,2019-06-25 14:00:00,82.45594302986888,84.04701198086038,82.41737166135998,83.79629808555262,19403200.0,0.0,TestStrategy,63,737235.5833333334,Broker,63,765822.9063521937,1017211.8006088515,BuySell,63,,,Trades - Net Profit/Loss,63,,,DrawDown,63,0.4529635332850255,0.8464756028263821
64,,64,2019-06-25 15:00:00,83.77701240129818,83.84451229618873,83.43951292684542,83.53594134811765,14045600.0,0.0,TestStrategy,64,737235.625,Broker,64,765822.9063521937,1016430.7303965467,BuySell,64,,,Trades - Net Profit/Loss,64,,,DrawDown,64,0.5294011295268642,0.8464756028263821
65,,65,2019-06-26 10:30:00,83.6516554536443,84.17236892851426,83.31415597919157,83.6516554536443,19937400.0,0.0,TestStrategy,65,737236.4375,Broker,65,765822.9063521937,1016777.8727131266,BuySell,65,,,Trades - Net Profit/Loss,65,,,DrawDown,65,0.49542886453049023,0.8464756028263821
66,,66,2019-06-26 11:30:00,83.64201261151707,84.05665482298758,83.64201261151707,83.80594092767984,6885900.0,0.0,TestStrategy,66,737236.4791666666,Broker,66,765822.9063521937,1017240.7291352332,BuySell,66,,,Trades - Net Profit/Loss,66,,,DrawDown,66,0.45013251120198766,0.8464756028263821
67,,67,2019-06-26 14:00:00,83.81558376980706,83.89272650682483,83.48772713748153,83.52629850599043,7825200.0,0.0,TestStrategy,67,737236.5833333334,Broker,67,765822.9063521937,1016401.8018701649,BuySell,67,,,Trades - Net Profit/Loss,67,,,DrawDown,67,0.5322321516099021,0.8464756028263821
68,,68,2019-06-26 15:00:00,83.52629850599043,83.77701240129818,83.31415597919157,83.31415597919157,11114500.0,0.0,TestStrategy,68,737236.625,Broker,68,765822.9063521937,1015765.3742897684,BuySell,68,,,Trades - Net Profit/Loss,68,,,DrawDown,68,0.594514637436586,0.8464756028263821
69,,69,2019-06-27 10:30:00,83.89272650682483,85.19451019399969,83.88308366469761,84.58701113998477,38895400.0,0.0,TestStrategy,69,737237.4375,Broker,69,765822.9063521937,1019583.9397721479,BuySell,69,,,Trades - Net Profit/Loss,69,,,DrawDown,69,0.2208197224764485,0.8464756028263821
70,,70,2019-06-27 11:30:00,84.61593966636643,85.22343872038135,84.56772545573031,85.17522450974526,12056900.0,0.0,TestStrategy,70,737237.4791666666,Broker,70,765822.9063521937,1021348.5798814294,BuySell,70,,,Trades - Net Profit/Loss,70,,,DrawDown,70,0.04812737541152897,0.8464756028263821
71,,71,2019-06-27 14:00:00,85.20415303612693,85.30058145739912,84.64486819274809,84.73165377189308,14118000.0,0.0,TestStrategy,71,737237.5833333334,Broker,71,765822.9063521937,1020017.8676678729,BuySell,71,,,Trades - Net Profit/Loss,71,,,DrawDown,71,0.17835439123097238,0.8464756028263821
72,,72,2019-06-27 15:00:00,84.75093945614753,85.02093903570973,84.32665440254979,84.90522493018307,16384300.0,0.0,TestStrategy,72,737237.625,Broker,72,765822.9063521937,1020538.5811427429,BuySell,72,,,Trades - Net Profit/Loss,72,,,DrawDown,72,0.1273959937364056,0.8464756028263821
73,,73,2019-06-28 10:30:00,84.81843935103807,86.12022303821294,84.509868402967,85.53200966845245,27455000.0,0.0,TestStrategy,73,737238.4375,Broker,73,765822.9063521937,1022418.935357551,BuySell,73,,,Trades - Net Profit/Loss,73,,,DrawDown,73,0.0,0.8464756028263821
74,,74,2019-06-28 11:30:00,85.56093819483412,85.65736661610632,84.81843935103807,85.26201008889025,12178400.0,0.0,TestStrategy,74,737238.4791666666,Broker,74,765822.9063521937,1021608.9366188644,BuySell,74,,,Trades - Net Profit/Loss,74,,,DrawDown,74,0.07922376148122577,0.8464756028263821
75,,75,2019-06-28 14:00:00,85.25236724676303,85.29093861527193,84.86665356167418,84.98236766720083,7913000.0,0.0,TestStrategy,75,737238.5833333334,Broker,75,765822.9063521937,1020770.0093537961,BuySell,75,,,Trades - Net Profit/Loss,75,,,DrawDown,75,0.16127694301535897,0.8464756028263821
76,,76,2019-06-28 15:00:00,84.98236766720083,85.67665230036076,84.90522493018307,85.44522408930746,12007000.0,0.0,TestStrategy,76,737238.625,Broker,76,765822.9063521937,1022158.578620116,BuySell,76,,,Trades - Net Profit/Loss,76,,,DrawDown,76,0.02546478047610991,0.8464756028263821
77,,77,2019-07-01 10:30:00,87.36414967262448,89.16736115041485,87.36414967262448,88.56950493852713,51775400.0,0.0,TestStrategy,77,737241.4375,Broker,77,765822.9063521937,1031531.421167775,BuySell,77,,,Trades - Net Profit/Loss,77,,,DrawDown,77,0.0,0.8464756028263821
78,,78,2019-07-01 11:30:00,88.56950493852713,88.88771872872545,88.24164830620161,88.24164830620161,15789600.0,0.0,TestStrategy,78,737241.4791666666,Broker,78,765822.9063521937,1030547.8512707986,BuySell,78,,,Trades - Net Profit/Loss,78,,,DrawDown,78,0.09535045436260048,0.8464756028263821
79,,79,2019-07-01 14:00:00,88.24164830620161,88.66593335979934,88.16450556918385,88.58879062278157,11154000.0,0.0,TestStrategy,79,737241.5833333334,Broker,79,765822.9063521937,1031589.2782205384,BuySell,79,,,Trades - Net Profit/Loss,79,,,DrawDown,79,0.0,0.8464756028263821
80,,80,2019-07-01 15:00:00,88.58879062278157,88.76236178107156,88.20307693769273,88.55986209639991,13890800.0,0.0,TestStrategy,80,737241.625,Broker,80,765822.9063521937,1031502.4926413933,BuySell,80,,,Trades - Net Profit/Loss,80,,,DrawDown,80,0.008412803523391955,0.8464756028263821
81,,81,2019-07-02 10:30:00,88.4152194644916,88.4152194644916,87.95236304238497,88.12593420067495,23470300.0,0.0,TestStrategy,81,737242.4375,Broker,81,765822.9063521937,1030200.7089542185,BuySell,81,,,Trades - Net Profit/Loss,81,,,DrawDown,81,0.13460485637414715,0.8464756028263821
82,,82,2019-07-02 11:30:00,88.12593420067495,88.30914820109217,88.0102200951483,88.01986293727552,10678400.0,0.0,TestStrategy,82,737242.4791666666,Broker,82,765822.9063521937,1029882.4951640202,BuySell,82,,,Trades - Net Profit/Loss,82,,,DrawDown,82,0.16545180262655798,0.8464756028263821
83,,83,2019-07-02 14:00:00,88.0102200951483,88.13557704280218,87.66307777856834,87.68236346282279,13815000.0,0.0,TestStrategy,83,737242.5833333334,Broker,83,765822.9063521937,1028869.996740662,BuySell,83,,,Trades - Net Profit/Loss,83,,,DrawDown,83,0.26360117706603675,0.8464756028263821
84,,84,2019-07-02 15:00:00,87.69200630495001,88.18379125343829,87.63414925218667,87.80772041047666,12686000.0,0.0,TestStrategy,84,737242.625,Broker,84,765822.9063521937,1029246.0675836237,BuySell,84,,,Trades - Net Profit/Loss,84,,,DrawDown,84,0.22714569513136837,0.8464756028263821
85,,85,2019-07-03 10:30:00,87.90414883174887,88.29950535896494,87.36414967262448,87.94272020025775,25788800.0,0.0,TestStrategy,85,737243.4375,Broker,85,765822.9063521937,1029651.0669529669,BuySell,85,,,Trades - Net Profit/Loss,85,,,DrawDown,85,0.18788594535558817,0.8464756028263821
86,,86,2019-07-03 11:30:00,87.99093441089386,88.12593420067495,87.7402205155861,87.87522030536721,8182100.0,0.0,TestStrategy,86,737243.4791666666,Broker,86,765822.9063521937,1029448.5672682952,BuySell,86,,,Trades - Net Profit/Loss,86,,,DrawDown,86,0.20751582024348392,0.8464756028263821
87,,87,2019-07-03 14:00:00,87.87522030536721,87.87522030536721,86.89165040839063,87.11343577731674,14065400.0,0.0,TestStrategy,87,737243.5833333334,Broker,87,765822.9063521937,1027163.213684144,BuySell,87,,,Trades - Net Profit/Loss,87,,,DrawDown,87,0.4290529796925835,0.8464756028263821
88,,88,2019-07-03 15:00:00,87.13272146157117,87.47986377815113,86.6505793552101,87.42200672538782,17062800.0,0.0,TestStrategy,88,737243.625,Broker,88,765822.9063521937,1028088.9265283572,BuySell,88,,,Trades - Net Profit/Loss,88,,,DrawDown,88,0.3393164087764854,0.8464756028263821
89,,89,2019-07-04 10:30:00,87.4605780938967,87.88486314749441,86.64093651308289,86.94950746115397,23673900.0,0.0,TestStrategy,89,737244.4375,Broker,89,765822.9063521937,1026671.4287356556,BuySell,89,,,Trades - Net Profit/Loss,89,,,DrawDown,89,0.47672553299176695,0.8464756028263821
90,,90,2019-07-04 11:30:00,86.94950746115397,87.03629304029897,86.31307988075737,86.3709369335207,13044800.0,0.0,TestStrategy,90,737244.4791666666,Broker,90,765822.9063521937,1024935.7171527557,BuySell,90,,,Trades - Net Profit/Loss,90,,,DrawDown,90,0.6449816034594593,0.8464756028263821
91,,91,2019-07-04 14:00:00,86.36129409139348,86.83379335562731,86.15879440672181,86.80486482924563,10736000.0,0.0,TestStrategy,91,737244.5833333334,Broker,91,765822.9063521937,1026237.5008399306,BuySell,91,,,Trades - Net Profit/Loss,91,,,DrawDown,91,0.5187895506086928,0.8464756028263821
92,,92,2019-07-04 15:00:00,86.80486482924563,86.81450767137287,86.17808009097628,86.68915072371901,11912000.0,0.0,TestStrategy,92,737244.625,Broker,92,765822.9063521937,1025890.3585233507,BuySell,92,,,Trades - Net Profit/Loss,92,,,DrawDown,92,0.5524407647022268,0.8464756028263821
93,,93,2019-07-05 10:30:00,86.7855791449912,87.51843514666002,86.64093651308289,87.50879230453279,17554300.0,0.0,TestStrategy,93,737245.4375,Broker,93,765822.9063521937,1028349.2832657921,BuySell,93,,,Trades - Net Profit/Loss,93,,,DrawDown,93,0.31407799820634336,0.8464756028263821
94,,94,2019-07-05 11:30:00,87.55700651516891,87.85593462111275,87.03629304029897,87.17129283008006,11636200.0,0.0,TestStrategy,94,737245.4791666666,Broker,94,765822.9063521937,1027336.7848424339,BuySell,94,,,Trades - Net Profit/Loss,94,,,DrawDown,94,0.4122273726458221,0.8464756028263821
95,,95,2019-07-05 14:00:00,87.17129283008006,87.7402205155861,87.17129283008006,87.53772083091445,8572900.0,0.0,TestStrategy,95,737245.5833333334,Broker,95,765822.9063521937,1028436.068844937,BuySell,95,,,Trades - Net Profit/Loss,95,,,DrawDown,95,0.30566519468296266,0.8464756028263821
96,,96,2019-07-05 15:00:00,87.53772083091445,87.8270060947311,87.33522114624282,87.60522072580501,13289000.0,0.0,TestStrategy,96,737245.625,Broker,96,765822.9063521937,1028638.5685296087,BuySell,96,,,Trades - Net Profit/Loss,96,,,DrawDown,96,0.2860353197950669,0.8464756028263821
97,,97,2019-07-08 10:30:00,86.77593630286398,86.77593630286398,85.34879566803524,85.34879566803524,34025400.0,0.0,TestStrategy,97,737248.4375,Broker,97,765822.9063521937,1021869.2933562994,BuySell,97,,,Trades - Net Profit/Loss,97,,,DrawDown,97,0.94223399461903,0.94223399461903
98,,98,2019-07-08 11:30:00,85.33915282590802,85.38736703654412,84.65451103487531,85.25236724676303,21949200.0,0.0,TestStrategy,98,737248.4791666666,Broker,98,765822.9063521937,1021580.0080924828,BuySell,98,,,Trades - Net Profit/Loss,98,,,DrawDown,98,0.9702766730303065,0.9702766730303065
99,,99,2019-07-08 14:00:00,85.24272440463581,85.40665272079855,84.85701071954696,85.33915282590802,10563000.0,0.0,TestStrategy,99,737248.5833333334,Broker,99,765822.9063521937,1021840.3648299177,BuySell,99,,,Trades - Net Profit/Loss,99,,,DrawDown,99,0.9450382624601644,0.9702766730303065
100,,100,2019-07-08 15:00:00,85.34879566803524,85.93700903779575,85.31986714165357,85.42593840505302,12238900.0,0.0,TestStrategy,100,737248.625,Broker,100,765822.9063521937,1022100.7215673528,BuySell,100,,,Trades - Net Profit/Loss,100,,,DrawDown,100,0.9197998518899999,0.9702766730303065
101,,101,2019-07-09 10:30:00,85.512723984198,85.62843808972465,84.7412966140203,84.7798679825292,19024700.0,0.0,TestStrategy,101,737249.4375,Broker,101,765822.9063521937,1020162.5102997813,BuySell,101,,,Trades - Net Profit/Loss,101,,,DrawDown,101,1.1076857972455767,1.1076857972455767
102,,102,2019-07-09 11:30:00,84.7798679825292,85.12701029910916,84.423082823822,84.423082823822,10524500.0,0.0,TestStrategy,102,737249.4791666666,Broker,102,765822.9063521937,1019092.1548236597,BuySell,102,,,Trades - Net Profit/Loss,102,,,DrawDown,102,1.2114437073673243,1.2114437073673243
103,,103,2019-07-09 14:00:00,84.423082823822,84.73165377189308,83.88308366469761,84.26879734978645,15289000.0,0.0,TestStrategy,103,737249.5833333334,Broker,103,765822.9063521937,1018629.2984015531,BuySell,103,,,Trades - Net Profit/Loss,103,,,DrawDown,103,1.2563119928253734,1.2563119928253734
104,,104,2019-07-09 15:00:00,84.26879734978645,84.62558250849365,84.21094029702314,84.40379713956754,10865200.0,0.0,TestStrategy,104,737249.625,Broker,104,765822.9063521937,1019034.2977708963,BuySell,104,,,Trades - Net Profit/Loss,104,,,DrawDown,104,1.2170522430495818,1.2563119928253734
105,,105,2019-07-10 10:30:00,85.04022471996416,85.04986756209138,84.39415429744034,84.61593966636643,13658000.0,0.0,TestStrategy,105,737250.4375,Broker,105,765822.9063521937,1019670.725351293,BuySell,105,,,Trades - Net Profit/Loss,105,,,DrawDown,105,1.1553583505447602,1.2563119928253734
106,,106,2019-07-10 11:30:00,84.61593966636643,85.0112961935825,84.56772545573031,84.78951082465642,6868800.0,0.0,TestStrategy,106,737250.4791666666,Broker,106,765822.9063521937,1020191.438826163,BuySell,106,,,Trades - Net Profit/Loss,106,,,DrawDown,106,1.1048815294044536,1.2563119928253734
107,,107,2019-07-10 14:00:00,84.79915366678362,84.80879650891085,84.61593966636643,84.72201092976586,5677900.0,0.0,TestStrategy,107,737250.5833333334,Broker,107,765822.9063521937,1019988.9391414912,BuySell,107,,,Trades - Net Profit/Loss,107,,,DrawDown,107,1.1245114042923607,1.2563119928253734
108,,108,2019-07-10 15:00:00,84.72201092976586,84.75093945614753,84.423082823822,84.7412966140203,9412000.0,0.0,TestStrategy,108,737250.625,Broker,108,765822.9063521937,1020046.7961942545,BuySell,108,,,Trades - Net Profit/Loss,108,,,DrawDown,108,1.1189028686101032,1.2563119928253734
109,,109,2019-07-11 10:30:00,85.3295099837808,86.1009373539585,84.83772503529251,85.512723984198,25927700.0,0.0,TestStrategy,109,737251.4375,Broker,109,765822.9063521937,1022361.0783047876,BuySell,109,,,Trades - Net Profit/Loss,109,,,DrawDown,109,0.8945614413198579,1.2563119928253734
110,,110,2019-07-11 11:30:00,85.52236682632523,85.52236682632523,84.89558208805585,84.98236766720083,7811200.0,0.0,TestStrategy,110,737251.4791666666,Broker,110,765822.9063521937,1020770.0093537961,BuySell,110,,,Trades - Net Profit/Loss,110,,,DrawDown,110,1.0487961725819008,1.2563119928253734
111,,111,2019-07-11 14:00:00,84.96308198294639,85.42593840505302,84.8280821931653,84.86665356167418,8170200.0,0.0,TestStrategy,111,737251.5833333334,Broker,111,765822.9063521937,1020422.8670372162,BuySell,111,,,Trades - Net Profit/Loss,111,,,DrawDown,111,1.0824473866754347,1.2563119928253734
112,,112,2019-07-11 15:00:00,84.86665356167418,85.00165335145527,84.5580826136031,84.83772503529251,9578000.0,0.0,TestStrategy,112,737251.625,Broker,112,765822.9063521937,1020336.0814580712,BuySell,112,,,Trades - Net Profit/Loss,112,,,DrawDown,112,1.0908601901988155,1.2563119928253734
113,,113,2019-07-12 10:30:00,85.00165335145527,86.26486567012125,85.00165335145527,85.87915198503241,25402500.0,0.0,TestStrategy,113,737252.4375,Broker,113,765822.9063521937,1023460.3623072909,BuySell,113,,,Trades - Net Profit/Loss,113,,,DrawDown,113,0.7879992633569871,1.2563119928253734
