,159920,159949,510300,510500,512290,512660,512760,512800,512880,512980,513500,600089,651,持仓金额,发生金额,账面现金,基金申赎,总资产,份额确认,基金份额,基金净值
2018-06-29,0.0,0.0,357237.0,34845.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392082.3,-2866.820000000007,-2866.820000000007,0,389215.48,0.0,0.0,inf
2018-07-02,0.0,0.0,347743.0,34284.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382027.6,-2866.820000000007,-2866.820000000007,0,379160.77999999997,0.0,0.0,inf
2018-07-03,0.0,0.0,346430.0,34643.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381073.7,-2866.820000000007,-2866.820000000007,0,378206.88,0.0,0.0,inf
2018-07-04,0.0,0.0,342793.99999999994,34171.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376965.19999999995,-2866.820000000007,-2866.820000000007,0,374098.37999999995,0.0,0.0,inf
2018-07-05,0.0,0.0,339966.0,33264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373230.0,-2866.820000000007,-2866.820000000007,0,370363.18,0.0,0.0,inf
2018-07-06,0.0,0.0,342895.0,33276.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376171.6,-2866.820000000007,-2866.820000000007,0,373304.77999999997,0.0,0.0,inf
2018-07-09,0.0,0.0,352894.0,34133.399999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387027.4,-2866.820000000007,-2866.820000000007,0,384160.58,0.0,0.0,inf
2018-07-10,0.0,0.0,353803.0,34316.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388119.1,-2866.820000000007,-2866.820000000007,0,385252.27999999997,0.0,0.0,inf
2018-07-11,0.0,0.0,347945.0,33667.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381612.2,-2866.820000000007,-2866.820000000007,0,378745.38,0.0,0.0,inf
2018-07-12,0.0,0.0,356328.0,34650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390978.0,-2866.820000000007,-2866.820000000007,0,388111.18,0.0,0.0,inf
2018-07-13,0.0,0.0,356934.0,34738.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391672.2,-2866.820000000007,-2866.820000000007,0,388805.38,0.0,0.0,inf
2018-07-16,0.0,0.0,355418.99999999994,34776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390194.99999999994,-2866.820000000007,-2866.820000000007,0,387328.17999999993,0.0,0.0,inf
2018-07-17,0.0,0.0,353197.0,34656.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387853.3,-2866.820000000007,-2866.820000000007,0,384986.48,0.0,0.0,inf
2018-07-18,0.0,0.0,351581.00000000006,34492.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386073.50000000006,-2866.820000000007,-2866.820000000007,0,383206.68000000005,0.0,0.0,inf
2018-07-19,0.0,0.0,371636.10000000003,34202.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405838.80000000005,-2822.8100000000086,-2822.8100000000086,0,403015.99000000005,0.0,0.0,inf
2018-07-20,0.0,0.0,378785.0,34624.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413409.8,-2702.8100000000086,-2702.8100000000086,0,410706.99,0.0,0.0,inf
2018-07-23,0.0,0.0,381239.1,34883.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416122.19999999995,-2447.8100000000086,-2447.8100000000086,0,413674.38999999996,0.0,0.0,inf
2018-07-24,0.0,0.0,388281.3,35469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423750.3,-2447.8100000000086,-2447.8100000000086,0,421302.49,0.0,0.0,inf
2018-07-25,0.0,0.0,388174.6,35475.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423649.89999999997,-2447.8100000000086,-2447.8100000000086,0,421202.08999999997,0.0,0.0,inf
2018-07-26,0.0,0.0,383159.7,35267.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418427.10000000003,-2447.8100000000086,-2447.8100000000086,0,415979.29000000004,0.0,0.0,inf
2018-07-27,0.0,0.0,382199.39999999997,35084.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417284.1,-2447.8100000000086,-2447.8100000000086,0,414836.29,0.0,0.0,inf
2018-07-30,0.0,0.0,380065.39999999997,34555.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414620.89999999997,-2447.8100000000086,-2447.8100000000086,0,412173.08999999997,0.0,0.0,inf
2018-07-31,0.0,0.0,381452.5,34631.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416083.6,-2447.8100000000086,-2447.8100000000086,0,413635.79,0.0,0.0,inf
2018-08-01,0.0,0.0,372916.5,34089.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407005.8,-2447.8100000000086,-2447.8100000000086,0,404557.99,0.0,0.0,inf
2018-08-02,0.0,0.0,364593.89999999997,33301.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397895.69999999995,-2447.8100000000086,-2447.8100000000086,0,395447.88999999996,0.0,0.0,inf
2018-08-03,0.0,0.0,359472.3,32980.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392452.8,-2447.8100000000086,-2447.8100000000086,0,390004.99,0.0,0.0,inf
2018-08-06,0.0,0.0,376075.19999999995,32287.5,0.0,0.0,0.0,19215.0,0.0,0.0,0.0,0.0,0.0,427577.69999999995,-2102.910000000007,-2102.910000000007,0,425474.7899999999,0.0,0.0,inf
2018-08-07,0.0,0.0,386565.6,33087.600000000006,0.0,0.0,0.0,19614.0,0.0,0.0,0.0,0.0,0.0,439267.19999999995,-2102.910000000007,-2102.910000000007,0,437164.2899999999,0.0,0.0,inf
2018-08-08,0.0,0.0,380925.6,32665.499999999996,0.0,0.0,0.0,19404.0,0.0,0.0,0.0,0.0,0.0,432995.1,-2102.910000000007,-2102.910000000007,0,430892.18999999994,0.0,0.0,inf
2018-08-09,0.0,0.0,390062.4,33490.799999999996,0.0,0.0,0.0,19698.0,0.0,0.0,0.0,0.0,0.0,443251.2,-2102.910000000007,-2102.910000000007,0,441148.29,0.0,0.0,inf
2018-08-10,0.0,0.0,390739.2,33629.399999999994,0.0,0.0,0.0,19593.0,0.0,0.0,0.0,0.0,0.0,443961.6,-2102.910000000007,-2102.910000000007,0,441858.68999999994,0.0,0.0,inf
2018-08-13,0.0,0.0,410086.1,33837.3,0.0,0.0,0.0,19257.0,0.0,0.0,0.0,0.0,0.0,463180.39999999997,-2818.6200000000063,-2818.6200000000063,0,460361.77999999997,0.0,0.0,inf
2018-08-14,0.0,0.0,408302.6,33667.2,0.0,0.0,0.0,19194.0,0.0,0.0,0.0,0.0,0.0,461163.8,-2818.6200000000063,-2818.6200000000063,0,458345.18,0.0,0.0,inf
2018-08-15,0.0,0.0,398552.8,32999.399999999994,0.0,0.0,0.0,18858.0,0.0,0.0,0.0,0.0,0.0,450410.19999999995,-2818.6200000000063,-2818.6200000000063,0,447591.57999999996,0.0,0.0,inf
2018-08-16,0.0,0.0,396888.2,32709.600000000002,0.0,0.0,0.0,18900.0,0.0,0.0,0.0,0.0,0.0,448497.8,-2818.6200000000063,-2818.6200000000063,0,445679.18,0.0,0.0,inf
2018-08-17,0.0,0.0,390824.3,32123.7,0.0,0.0,0.0,18774.0,0.0,0.0,0.0,0.0,0.0,441722.0,-2818.6200000000063,-2818.6200000000063,0,438903.38,0.0,0.0,inf
2018-08-20,0.0,0.0,394985.8,32306.399999999994,0.0,0.0,0.0,0.0,0.0,0.0,18938.399999999998,0.0,0.0,446230.6,-2857.780000000006,-2857.780000000006,0,443372.81999999995,0.0,0.0,inf
2018-08-21,0.0,0.0,401763.1,32634.0,0.0,0.0,0.0,0.0,0.0,0.0,18886.399999999998,0.0,0.0,453283.5,-2857.780000000006,-2857.780000000006,0,450425.72,0.0,0.0,inf
2018-08-22,0.0,0.0,401049.7,32419.8,0.0,0.0,0.0,0.0,0.0,0.0,18865.600000000002,0.0,0.0,452335.1,-2857.780000000006,-2857.780000000006,0,449477.31999999995,0.0,0.0,inf
2018-08-23,0.0,0.0,402238.7,32577.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,18896.8,0.0,0.0,453712.8,-2857.780000000006,-2857.780000000006,0,450855.01999999996,0.0,0.0,inf
2018-08-24,0.0,0.0,402833.2,32457.600000000002,0.0,0.0,0.0,0.0,0.0,0.0,18865.600000000002,0.0,0.0,454156.39999999997,-2857.780000000006,-2857.780000000006,0,451298.61999999994,0.0,0.0,inf
2018-08-27,0.0,0.0,412939.7,33264.0,0.0,0.0,0.0,0.0,0.0,0.0,18938.399999999998,0.0,0.0,465142.10000000003,-2857.780000000006,-2857.780000000006,0,462284.32,0.0,0.0,inf
2018-08-28,0.0,0.0,411750.7,33301.8,0.0,0.0,0.0,0.0,0.0,0.0,19104.8,0.0,0.0,464157.3,-2907.780000000006,-2907.780000000006,0,461249.51999999996,0.0,0.0,inf
2018-08-29,0.0,0.0,410205.0,33131.7,0.0,0.0,0.0,0.0,0.0,0.0,19156.8,0.0,0.0,462493.5,-2907.780000000006,-2907.780000000006,0,459585.72,0.0,0.0,inf
2018-08-30,0.0,0.0,406162.4,32634.0,0.0,0.0,0.0,0.0,0.0,0.0,19240.0,0.0,0.0,458036.4,-2907.780000000006,-2907.780000000006,0,455128.62,0.0,0.0,inf
2018-08-31,0.0,0.0,403071.0,32274.899999999994,0.0,0.0,0.0,0.0,0.0,0.0,19177.600000000002,0.0,0.0,454523.5,-2907.780000000006,-2907.780000000006,0,451615.72,0.0,0.0,inf
2018-09-03,0.0,0.0,422198.4,32426.100000000002,0.0,0.0,0.0,19656.0,0.0,0.0,19094.399999999998,0.0,0.0,493374.9,-2530.160000000007,-2530.160000000007,0,490844.74,0.0,0.0,inf
2018-09-04,0.0,0.0,427190.4,32659.2,0.0,0.0,0.0,19845.0,0.0,0.0,19146.4,0.0,0.0,498841.00000000006,-2530.160000000007,-2530.160000000007,0,496310.84,0.0,0.0,inf
2018-09-05,0.0,0.0,418454.4,32237.1,0.0,20362.800000000003,0.0,19425.0,0.0,0.0,19063.2,0.0,0.0,509542.5,-2899.070000000007,-2899.070000000007,0,506643.43,0.0,0.0,inf
2018-09-06,0.0,0.0,381595.19999999995,32092.199999999997,0.0,54087.0,0.0,19341.0,0.0,0.0,18990.399999999998,0.0,0.0,506105.8,-2891.6400000000067,-2891.6400000000067,0,503214.16,0.0,0.0,inf
